EmployeeNumber,Age,Attrition,DistanceFromHome,Gender,MaritalStatus,BT_ID,E_ID,EmployeeFinances_ID,D_ID,JR_ID,Experience_ID,Assessment_ID
1844,29,Yes,13,Male,Divorced,BT002,E003,EF1314,D001,JR008,E1314,A1314
1845,45,No,2,Female,Married,BT001,E004,EF1315,D003,JR010,E1315,A1315
1847,36,No,2,Female,Married,BT002,E004,EF1316,D002,JR011,E1316,A1316
1849,43,No,2,Male,Married,BT003,E004,EF1317,D003,JR010,E1317,A1317
1850,27,No,5,Female,Single,BT003,E002,EF1318,D002,JR003,E1318,A1318
1852,29,No,20,Male,Married,BT003,E001,EF1319,D002,JR003,E1319,A1319
1853,32,No,10,Male,Single,BT003,E004,EF1320,D003,JR010,E1320,A1320
1854,42,No,10,Male,Married,BT001,E004,EF1321,D002,JR002,E1321,A1321
1856,47,No,9,Female,Single,BT002,E004,EF1322,D002,JR003,E1322,A1322
1857,46,No,2,Male,Divorced,BT002,E002,EF1323,D002,JR022,E1323,A1323
1858,28,No,1,Male,Divorced,BT001,E002,EF1324,D001,JR008,E1324,A1324
1859,29,No,29,Male,Divorced,BT002,E001,EF1325,D002,JR014,E1325,A1325
1860,42,No,8,Male,Single,BT002,E003,EF1326,D002,JR003,E1326,A1326
1862,32,Yes,2,Male,Single,BT002,E004,EF1327,D003,JR010,E1327,A1327
1863,46,No,3,Female,Divorced,BT002,E003,EF1328,D003,JR028,E1328,A1328
1864,27,No,23,Female,Married,BT002,E001,EF1329,D003,JR016,E1329,A1329
1865,29,No,6,Male,Married,BT002,E001,EF1330,D001,JR008,E1330,A1330
1866,43,No,6,Female,Married,BT002,E003,EF1331,D002,JR042,E1331,A1331
1867,48,No,10,Male,Married,BT002,E003,EF1332,D002,JR045,E1332,A1332
1868,29,Yes,24,Male,Single,BT003,E002,EF1333,D002,JR002,E1333,A1333
1869,46,Yes,10,Female,Married,BT002,E003,EF1334,D003,JR019,E1334,A1334
1870,27,No,15,Female,Married,BT003,E003,EF1335,D002,JR002,E1335,A1335
1871,39,No,19,Male,Divorced,BT002,E004,EF1336,D002,JR011,E1336,A1336
1873,55,No,2,Male,Married,BT002,E004,EF1337,D002,JR002,E1337,A1337
1875,28,No,3,Female,Married,BT002,E003,EF1338,D003,JR007,E1338,A1338
1876,30,Yes,9,Male,Single,BT002,E003,EF1339,D003,JR007,E1339,A1339
1878,22,Yes,7,Male,Single,BT002,E001,EF1340,D002,JR002,E1340,A1340
1880,36,No,10,Female,Married,BT002,E004,EF1341,D003,JR010,E1341,A1341
1881,31,No,20,Male,Divorced,BT002,E003,EF1342,D002,JR012,E1342,A1342
1882,34,No,4,Male,Married,BT002,E003,EF1343,D003,JR019,E1343,A1343
1883,29,No,7,Male,Single,BT002,E003,EF1344,D002,JR003,E1344,A1344
1885,37,No,7,Male,Married,BT002,E004,EF1345,D002,JR011,E1345,A1345
1886,35,No,16,Female,Married,BT002,E002,EF1346,D002,JR013,E1346,A1346
1888,45,No,25,Female,Married,BT002,E002,EF1347,D002,JR013,E1347,A1347
1890,36,No,2,Male,Single,BT003,E001,EF1348,D001,JR017,E1348,A1348
1892,40,No,1,Male,Divorced,BT002,E004,EF1349,D002,JR033,E1349,A1349
1893,26,No,1,Female,Married,BT002,E002,EF1350,D002,JR002,E1350,A1350
1898,27,No,2,Female,Single,BT002,E002,EF1351,D003,JR010,E1351,A1351
1900,48,No,22,Female,Divorced,BT003,E003,EF1352,D002,JR033,E1352,A1352
1903,44,No,1,Male,Married,BT002,E004,EF1353,D002,JR014,E1353,A1353
1905,34,Yes,16,Male,Married,BT001,E004,EF1354,D002,JR002,E1354,A1354
1907,56,Yes,24,Male,Single,BT002,E002,EF1355,D002,JR003,E1355,A1355
1908,36,No,17,Male,Married,BT002,E002,EF1356,D003,JR010,E1356,A1356
1909,41,No,8,Female,Married,BT002,E003,EF1357,D003,JR010,E1357,A1357
1911,42,No,6,Male,Married,BT002,E003,EF1358,D002,JR027,E1358,A1358
1912,31,No,10,Female,Divorced,BT002,E002,EF1359,D003,JR010,E1359,A1359
1915,34,No,3,Female,Married,BT002,E001,EF1360,D003,JR010,E1360,A1360
1916,31,No,4,Female,Divorced,BT002,E003,EF1361,D002,JR003,E1361,A1361
1918,26,No,6,Male,Married,BT003,E003,EF1362,D002,JR003,E1362,A1362
1922,45,No,1,Male,Single,BT003,E004,EF1363,D002,JR014,E1363,A1363
1924,33,No,10,Male,Single,BT002,E004,EF1364,D003,JR010,E1364,A1364
1927,28,No,1,Male,Married,BT003,E002,EF1365,D003,JR010,E1365,A1365
1928,29,Yes,24,Male,Single,BT003,E003,EF1366,D003,JR007,E1366,A1366
1929,39,No,21,Female,Married,BT001,E004,EF1367,D003,JR010,E1367,A1367
1931,27,No,2,Male,Married,BT002,E004,EF1368,D002,JR002,E1368,A1368
1932,34,No,22,Male,Married,BT003,E004,EF1369,D002,JR011,E1369,A1369
1933,28,Yes,13,Female,Single,BT002,E002,EF1370,D003,JR010,E1370,A1370
1934,47,No,14,Male,Married,BT001,E004,EF1371,D002,JR011,E1371,A1371
1935,56,No,11,Female,Married,BT002,E005,EF1372,D003,JR010,E1372,A1372
1936,39,No,9,Male,Married,BT002,E002,EF1373,D002,JR013,E1373,A1373
1937,38,No,8,Female,Divorced,BT003,E003,EF1374,D002,JR011,E1374,A1374
1938,58,No,21,Female,Married,BT002,E003,EF1375,D003,JR033,E1375,A1375
1939,32,Yes,5,Female,Single,BT003,E002,EF1376,D002,JR002,E1376,A1376
1940,38,No,9,Male,Divorced,BT002,E002,EF1377,D002,JR002,E1377,A1377
1941,49,No,2,Male,Married,BT003,E001,EF1378,D002,JR045,E1378,A1378
1943,42,No,12,Male,Divorced,BT002,E004,EF1379,D003,JR010,E1379,A1379
1944,27,Yes,22,Female,Married,BT003,E003,EF1380,D001,JR008,E1380,A1380
1945,35,No,18,Male,Married,BT002,E004,EF1381,D003,JR010,E1381,A1381
1947,28,No,16,Male,Single,BT001,E003,EF1382,D002,JR002,E1382,A1382
1948,31,No,3,Male,Divorced,BT001,E002,EF1383,D002,JR002,E1383,A1383
1949,36,No,9,Male,Married,BT001,E004,EF1384,D002,JR003,E1384,A1384
1950,34,No,1,Male,Single,BT002,E003,EF1385,D003,JR019,E1385,A1385
1951,34,No,13,Male,Divorced,BT002,E004,EF1386,D003,JR019,E1386,A1386
1952,26,No,1,Male,Single,BT002,E003,EF1387,D002,JR003,E1387,A1387
1954,29,No,1,Male,Married,BT002,E003,EF1388,D002,JR014,E1388,A1388
1955,32,No,15,Female,Divorced,BT001,E004,EF1389,D002,JR014,E1389,A1389
1956,31,No,1,Male,Married,BT003,E003,EF1390,D002,JR011,E1390,A1390
1960,28,Yes,17,Male,Divorced,BT002,E003,EF1391,D002,JR003,E1391,A1391
1961,38,No,1,Male,Single,BT002,E003,EF1392,D003,JR007,E1392,A1392
1962,35,No,7,Female,Married,BT002,E004,EF1393,D003,JR010,E1393,A1393
1965,27,No,9,Male,Single,BT002,E003,EF1394,D003,JR010,E1394,A1394
1966,32,No,5,Male,Single,BT002,E004,EF1395,D002,JR013,E1395,A1395
1967,31,Yes,26,Male,Married,BT003,E004,EF1396,D003,JR010,E1396,A1396
1968,53,Yes,24,Male,Single,BT002,E004,EF1397,D003,JR019,E1397,A1397
1969,54,No,9,Female,Married,BT002,E002,EF1398,D002,JR011,E1398,A1398
1970,33,No,7,Male,Divorced,BT003,E002,EF1399,D002,JR014,E1399,A1399
1971,43,No,11,Male,Married,BT002,E003,EF1400,D002,JR023,E1400,A1400
1972,38,No,1,Male,Married,BT003,E004,EF1401,D001,JR008,E1401,A1401
1973,55,No,26,Male,Married,BT002,E004,EF1402,D001,JR042,E1402,A1402
1974,31,No,2,Female,Divorced,BT002,E001,EF1403,D002,JR003,E1403,A1403
1975,39,No,15,Male,Single,BT002,E004,EF1404,D003,JR028,E1404,A1404
1976,42,No,23,Male,Single,BT001,E002,EF1405,D002,JR011,E1405,A1405
1979,31,No,10,Female,Married,BT001,E003,EF1406,D002,JR027,E1406,A1406
1980,54,No,10,Female,Single,BT002,E003,EF1407,D002,JR013,E1407,A1407
1981,24,No,1,Male,Single,BT002,E002,EF1408,D002,JR014,E1408,A1408
1982,23,No,12,Male,Single,BT002,E002,EF1409,D002,JR003,E1409,A1409
1985,40,No,11,Female,Married,BT003,E003,EF1410,D002,JR012,E1410,A1410
1986,40,No,2,Female,Married,BT002,E002,EF1411,D003,JR010,E1411,A1411
1987,25,No,2,Female,Married,BT002,E003,EF1412,D001,JR008,E1412,A1412
1989,30,No,1,Male,Married,BT002,E002,EF1413,D002,JR003,E1413,A1413
1992,25,No,2,Male,Divorced,BT002,E001,EF1414,D002,JR003,E1414,A1414
1993,47,No,25,Male,Single,BT002,E003,EF1415,D002,JR023,E1415,A1415
1994,33,No,1,Male,Divorced,BT001,E002,EF1416,D002,JR003,E1416,A1416
1995,38,No,1,Male,Married,BT002,E004,EF1417,D003,JR010,E1417,A1417
1996,31,No,2,Male,Married,BT002,E002,EF1418,D003,JR007,E1418,A1418
1997,38,No,6,Male,Married,BT003,E004,EF1419,D002,JR013,E1419,A1419
1998,42,No,18,Male,Divorced,BT002,E004,EF1420,D002,JR011,E1420,A1420
1999,41,No,1,Male,Married,BT002,E003,EF1421,D002,JR002,E1421,A1421
2000,47,No,1,Female,Married,BT001,E001,EF1422,D002,JR027,E1422,A1422
2003,35,No,11,Male,Married,BT002,E004,EF1423,D002,JR003,E1423,A1423
2007,22,No,1,Male,Single,BT002,E002,EF1424,D002,JR002,E1424,A1424
2008,35,No,9,Male,Single,BT002,E004,EF1425,D002,JR011,E1425,A1425
2009,33,No,15,Female,Married,BT002,E002,EF1426,D002,JR014,E1426,A1426
2010,32,No,29,Female,Single,BT002,E004,EF1427,D002,JR003,E1427,A1427
2012,40,No,1,Male,Married,BT002,E004,EF1428,D002,JR003,E1428,A1428
2013,32,No,1,Male,Married,BT002,E004,EF1429,D003,JR007,E1429,A1429
2014,39,No,24,Male,Single,BT002,E001,EF1430,D002,JR011,E1430,A1430
2015,38,No,10,Female,Married,BT002,E003,EF1431,D002,JR027,E1431,A1431
2016,32,No,1,Female,Married,BT002,E004,EF1432,D003,JR019,E1432,A1432
2017,37,No,10,Female,Married,BT002,E003,EF1433,D002,JR027,E1433,A1433
2018,25,No,8,Female,Divorced,BT002,E002,EF1434,D003,JR010,E1434,A1434
2019,52,No,29,Male,Divorced,BT001,E004,EF1435,D003,JR007,E1435,A1435
2020,44,No,1,Male,Single,BT002,E003,EF1436,D002,JR002,E1436,A1436
2021,21,No,5,Male,Single,BT002,E001,EF1437,D003,JR007,E1437,A1437
2022,39,No,9,Male,Single,BT001,E003,EF1438,D002,JR042,E1438,A1438
2023,23,Yes,9,Male,Married,BT003,E003,EF1439,D003,JR007,E1439,A1439
2024,36,No,3,Female,Married,BT002,E003,EF1440,D003,JR019,E1440,A1440
2025,36,No,4,Female,Divorced,BT003,E002,EF1441,D002,JR013,E1441,A1441
2026,56,No,1,Male,Divorced,BT001,E004,EF1442,D002,JR014,E1442,A1442
2027,29,Yes,1,Male,Married,BT002,E004,EF1443,D002,JR002,E1443,A1443
2031,42,No,2,Male,Married,BT002,E003,EF1444,D002,JR042,E1444,A1444
2032,56,Yes,7,Male,Married,BT002,E002,EF1445,D002,JR003,E1445,A1445
2034,41,No,28,Female,Married,BT002,E004,EF1446,D002,JR031,E1446,A1446
2035,34,No,28,Female,Married,BT002,E003,EF1447,D003,JR010,E1447,A1447
2036,36,No,15,Male,Divorced,BT001,E004,EF1448,D003,JR010,E1448,A1448
2037,41,No,3,Male,Divorced,BT002,E003,EF1449,D003,JR010,E1449,A1449
2038,32,No,2,Male,Single,BT002,E003,EF1450,D002,JR002,E1450,A1450
2040,35,No,26,Female,Single,BT002,E004,EF1451,D001,JR026,E1451,A1451
2041,38,No,10,Female,Married,BT002,E002,EF1452,D003,JR010,E1452,A1452
2044,50,Yes,1,Male,Divorced,BT003,E004,EF1453,D003,JR010,E1453,A1453
2045,36,No,11,Female,Married,BT002,E004,EF1454,D003,JR010,E1454,A1454
2046,45,No,20,Female,Single,BT002,E003,EF1455,D003,JR010,E1455,A1455
2048,40,No,2,Male,Single,BT002,E004,EF1456,D002,JR002,E1456,A1456
2049,35,No,18,Male,Married,BT003,E004,EF1457,D002,JR014,E1457,A1457
2051,40,No,2,Female,Married,BT002,E004,EF1458,D002,JR002,E1458,A1458
2052,35,No,1,Female,Married,BT002,E004,EF1459,D002,JR002,E1459,A1459
2053,29,No,13,Male,Married,BT002,E002,EF1460,D002,JR012,E1460,A1460
2054,29,No,28,Female,Single,BT002,E004,EF1461,D002,JR002,E1461,A1461
2055,50,Yes,28,Male,Divorced,BT002,E003,EF1462,D003,JR019,E1462,A1462
2056,39,No,24,Female,Married,BT002,E001,EF1463,D003,JR028,E1463,A1463
2057,31,No,5,Male,Single,BT001,E003,EF1464,D002,JR013,E1464,A1464
2060,26,No,5,Female,Single,BT002,E003,EF1465,D003,JR007,E1465,A1465
2061,36,No,23,Male,Married,BT003,E002,EF1466,D002,JR012,E1466,A1466
2062,39,No,6,Male,Married,BT002,E001,EF1467,D002,JR023,E1467,A1467
2064,27,No,4,Male,Married,BT002,E003,EF1468,D002,JR013,E1468,A1468
2065,49,No,2,Male,Married,BT003,E003,EF1469,D003,JR010,E1469,A1469
2068,34,No,8,Male,Married,BT002,E003,EF1470,D002,JR012,E1470,A1470
